"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
0,0,0.1,2,0,0,0.012,1.847,0.012,0.847,0,0.718
0,0,0.1,2,0,1,-0.013,1.835,-0.013,0.835,0,0.697
0,0,0.1,2,1,0,0.01,2.351,0.01,1.351,0,1.826
0,0,0.1,2,1,1,0.035,2.355,0.035,1.355,0.001,1.837
0,0,1,1,0,0,-0.016,0.605,-0.016,-0.395,0,0.156
0,0,1,1,0,1,-0.004,0.602,-0.004,-0.398,0,0.158
0,0,1,1,1,0,1.374,0.427,1.374,-0.573,1.888,0.328
0,0,1,1,1,1,-1.361,0.418,-1.361,-0.582,1.851,0.339
0,0,1,2,0,0,-0.067,0.731,-0.067,-0.269,0.005,0.072
0,0,1,2,0,1,0.063,0.743,0.063,-0.257,0.004,0.066
0,0,1,2,1,0,-1.862,0.561,-1.862,-0.439,3.466,0.193
0,0,1,2,1,1,1.855,0.573,1.855,-0.427,3.44,0.182
0,1,0.1,1,0,0,0.005,0.947,0.005,-0.053,0,0.003
0,1,0.1,1,0,1,-0.005,0.966,-0.005,-0.034,0,0.001
0,1,0.1,1,1,0,-0.013,1.527,-0.013,0.527,0,0.278
0,1,0.1,1,1,1,0.002,1.53,0.002,0.53,0,0.28
0,1,0.1,2,0,0,0.019,1.831,0.019,0.831,0,0.691
0,1,0.1,2,0,1,0.001,1.897,0.001,0.897,0,0.804
0,1,0.1,2,1,0,0.031,2.37,0.031,1.37,0.001,1.876
0,1,0.1,2,1,1,0.022,2.354,0.022,1.354,0,1.833
0,1,1,1,0,0,0.005,0.61,0.005,-0.39,0,0.152
0,1,1,1,0,1,0.031,0.595,0.031,-0.405,0.001,0.164
0,1,1,1,1,0,1.374,0.413,1.374,-0.587,1.889,0.344
0,1,1,1,1,1,1.373,0.441,1.373,-0.559,1.884,0.312
0,1,1,2,0,0,-0.126,0.732,-0.126,-0.268,0.016,0.072
0,1,1,2,0,1,0.27,0.737,0.27,-0.263,0.073,0.069
0,1,1,2,1,0,1.827,0.567,1.827,-0.433,3.338,0.188
