"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
0,0,0.1,2,0,0,0.005,1.848,0.005,0.848,0,0.718
0,0,0.1,2,0,1,0.004,1.847,0.004,0.847,0,0.717
0,0,0.1,2,1,0,0.011,2.359,0.011,1.359,0,1.848
0,0,0.1,2,1,1,0.009,2.367,0.009,1.367,0,1.87
0,0,1,1,0,0,-0.013,0.603,-0.013,-0.397,0,0.158
0,0,1,1,0,1,-0.015,0.604,-0.015,-0.396,0,0.157
0,0,1,1,1,0,-0.792,0.424,-0.792,-0.576,0.627,0.332
0,0,1,1,1,1,-0.57,0.422,-0.57,-0.578,0.325,0.335
0,0,1,2,0,0,-0.08,0.744,-0.08,-0.256,0.006,0.066
0,0,1,2,0,1,0.051,0.743,0.051,-0.257,0.003,0.066
0,0,1,2,1,0,1.838,0.562,1.838,-0.438,3.378,0.192
0,0,1,2,1,1,-1.85,0.569,-1.85,-0.431,3.422,0.186
0,1,0.1,1,0,0,-0.001,0.967,-0.001,-0.033,0,0.001
0,1,0.1,1,0,1,0.006,0.966,0.006,-0.034,0,0.001
0,1,0.1,1,1,0,0.004,1.531,0.004,0.531,0,0.282
0,1,0.1,1,1,1,0.003,1.534,0.003,0.534,0,0.285
0,1,0.1,2,0,0,0.005,1.849,0.005,0.849,0,0.722
0,1,0.1,2,0,1,-0.003,1.869,-0.003,0.869,0,0.756
0,1,0.1,2,1,0,-0.004,2.352,-0.004,1.352,0,1.828
0,1,0.1,2,1,1,-0.004,2.361,-0.004,1.361,0,1.854
0,1,1,1,0,0,0.011,0.605,0.011,-0.395,0,0.156
0,1,1,1,0,1,0.01,0.601,0.01,-0.399,0,0.159
0,1,1,1,1,0,1.374,0.417,1.374,-0.583,1.888,0.34
0,1,1,1,1,1,-0.655,0.423,-0.655,-0.577,0.43,0.333
0,1,1,2,0,0,-0.013,0.741,-0.013,-0.259,0,0.067
0,1,1,2,0,1,0.09,0.739,0.09,-0.261,0.008,0.068
0,1,1,2,1,0,1.85,0.566,1.85,-0.434,3.424,0.188
0,1,1,2,1,1,-1.438,0.563,-1.438,-0.437,2.068,0.191
1,-1,0.1,1,0,0,0.999,0.963,-0.001,-0.037,0,0.001
1,-1,0.1,1,0,1,0.341,1.091,-0.659,0.091,0.435,0.008
1,-1,0.1,1,1,0,1.64,0.833,0.64,-0.167,0.41,0.028
1,-1,0.1,1,1,1,0.199,1.597,-0.801,0.597,0.642,0.356
1,-1,0.1,2,0,0,1.996,1.852,0.996,0.852,0.993,0.727
1,-1,0.1,2,0,1,0.661,2.07,-0.339,1.07,0.115,1.144
1,-1,0.1,2,1,0,2.604,1.761,1.604,0.761,2.572,0.579
1,-1,0.1,2,1,1,0.493,2.526,-0.507,1.526,0.257,2.329
1,-1,1,1,0,0,0.982,0.602,-0.018,-0.398,0,0.159
1,-1,1,1,0,1,-0.068,0.601,-1.068,-0.399,1.141,0.159
1,-1,1,1,1,0,1.637,0.449,0.637,-0.551,0.406,0.304
1,-1,1,1,1,1,-1.256,0.352,-2.256,-0.648,5.091,0.42
1,-1,1,2,0,0,1.997,0.746,0.997,-0.254,0.994,0.065
1,-1,1,2,0,1,-0.539,0.605,-1.539,-0.395,2.368,0.156
1,-1,1,2,1,0,2.236,0.665,1.236,-0.335,1.528,0.112
1,-1,1,2,1,1,-1.587,0.466,-2.587,-0.534,6.691,0.285
1,0,0.1,1,0,0,0.997,0.961,-0.003,-0.039,0,0.002
1,0,0.1,1,0,1,0.342,1.089,-0.658,0.089,0.433,0.008
1,0,0.1,1,1,0,1.635,0.83,0.635,-0.17,0.403,0.029
1,0,0.1,1,1,1,0.196,1.598,-0.804,0.598,0.646,0.358
1,0,0.1,2,0,0,1.999,1.849,0.999,0.849,0.997,0.72
1,0,0.1,2,0,1,0.656,2.07,-0.344,1.07,0.118,1.144
1,0,0.1,2,1,0,2.604,1.741,1.604,0.741,2.572,0.55
1,0,0.1,2,1,1,0.485,2.521,-0.515,1.521,0.266,2.315
1,0,1,1,0,0,0.991,0.599,-0.009,-0.401,0,0.161
1,0,1,1,0,1,-0.075,0.596,-1.075,-0.404,1.156,0.163
1,0,1,1,1,0,1.643,0.446,0.643,-0.554,0.414,0.307
1,0,1,1,1,1,-1.258,0.35,-2.258,-0.65,5.099,0.423
1,0,1,2,0,0,1.995,0.733,0.995,-0.267,0.99,0.071
1,0,1,2,0,1,-0.538,0.602,-1.538,-0.398,2.366,0.158
1,0,1,2,1,0,2.44,0.674,1.44,-0.326,2.074,0.106
1,0,1,2,1,1,-1.586,0.466,-2.586,-0.534,6.687,0.285
1,1,0.1,1,0,0,1.004,0.962,0.004,-0.038,0,0.001
1,1,0.1,1,0,1,0.345,1.094,-0.655,0.094,0.43,0.009
1,1,0.1,1,1,0,1.637,0.825,0.637,-0.175,0.406,0.031
1,1,0.1,1,1,1,0.201,1.6,-0.799,0.6,0.638,0.36
1,1,0.1,2,0,0,1.994,1.86,0.994,0.86,0.987,0.739
1,1,0.1,2,0,1,0.658,2.085,-0.342,1.085,0.117,1.176
1,1,0.1,2,1,0,2.605,1.737,1.605,0.737,2.575,0.543
1,1,0.1,2,1,1,0.511,2.52,-0.489,1.52,0.239,2.309
1,1,1,1,0,0,1,0.607,0,-0.393,0,0.154
1,1,1,1,0,1,-0.078,0.597,-1.078,-0.403,1.162,0.162
1,1,1,1,1,0,1.64,0.439,0.64,-0.561,0.409,0.314
1,1,1,1,1,1,1.611,0.495,0.611,-0.505,0.374,0.255
1,1,1,2,0,0,1.933,0.741,0.933,-0.259,0.871,0.067
1,1,1,2,0,1,-0.543,0.601,-1.543,-0.399,2.381,0.159
1,1,1,2,1,0,2.451,0.681,1.451,-0.319,2.105,0.102
1,1,1,2,1,1,2.444,0.674,1.444,-0.326,2.086,0.106
