"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
1,-1,0.1,2,0,1,0.677,2.102,-0.323,1.102,0.104,1.213
1,-1,0.1,2,1,0,2.613,1.75,1.613,0.75,2.603,0.563
1,-1,0.1,2,1,1,0.442,2.524,-0.558,1.524,0.312,2.321
1,-1,1,1,0,0,0.939,0.598,-0.061,-0.402,0.004,0.161
1,-1,1,1,0,1,-0.041,0.607,-1.041,-0.393,1.085,0.155
1,-1,1,1,1,0,1.632,0.442,0.632,-0.558,0.399,0.311
1,-1,1,1,1,1,-1.265,0.344,-2.265,-0.656,5.132,0.431
1,-1,1,2,0,0,1.841,0.732,0.841,-0.268,0.707,0.072
1,-1,1,2,0,1,-0.599,0.599,-1.599,-0.401,2.557,0.161
1,-1,1,2,1,0,-0.341,0.576,-1.341,-0.424,1.799,0.18
1,-1,1,2,1,1,-1.568,0.458,-2.568,-0.542,6.594,0.294
1,0,0.1,1,0,0,0.994,0.979,-0.006,-0.021,0,0
1,0,0.1,1,0,1,0.338,1.09,-0.662,0.09,0.438,0.008
1,0,0.1,1,1,0,1.641,0.807,0.641,-0.193,0.411,0.037
1,0,0.1,1,1,1,0.214,1.598,-0.786,0.598,0.618,0.358
1,0,0.1,2,0,0,2.001,1.874,1.001,0.874,1.001,0.765
1,0,0.1,2,0,1,0.641,2.067,-0.359,1.067,0.129,1.139
1,0,0.1,2,1,0,2.605,1.738,1.605,0.738,2.575,0.544
1,0,0.1,2,1,1,0.505,2.514,-0.495,1.514,0.245,2.292
1,0,1,1,0,0,0.982,0.602,-0.018,-0.398,0,0.158
1,0,1,1,0,1,-0.066,0.601,-1.066,-0.399,1.137,0.159
1,0,1,1,1,0,1.638,0.435,0.638,-0.565,0.406,0.32
1,0,1,1,1,1,1.617,0.505,0.617,-0.495,0.38,0.245
1,0,1,2,0,0,1.964,0.743,0.964,-0.257,0.93,0.066
1,0,1,2,0,1,-0.418,0.626,-1.418,-0.374,2.01,0.14
1,0,1,2,1,0,2.384,0.676,1.384,-0.324,1.916,0.105
1,0,1,2,1,1,-1.577,0.474,-2.577,-0.526,6.64,0.277
1,1,0.1,1,0,0,0.997,0.97,-0.003,-0.03,0,0.001
1,1,0.1,1,0,1,0.339,1.098,-0.661,0.098,0.437,0.01
1,1,0.1,1,1,0,1.63,0.812,0.63,-0.188,0.397,0.035
1,1,0.1,1,1,1,0.16,1.582,-0.84,0.582,0.705,0.339
1,1,0.1,2,0,0,2.01,1.873,1.01,0.873,1.021,0.762
1,1,0.1,2,0,1,0.654,2.077,-0.346,1.077,0.119,1.159
1,1,0.1,2,1,0,2.603,1.747,1.603,0.747,2.568,0.558
1,1,0.1,2,1,1,0.467,2.557,-0.533,1.557,0.284,2.423
1,1,1,1,0,0,1,0.606,0,-0.394,0,0.155
1,1,1,1,0,1,-0.077,0.59,-1.077,-0.41,1.16,0.168
1,1,1,1,1,0,1.633,0.447,0.633,-0.553,0.401,0.306
1,1,1,1,1,1,1.612,0.502,0.612,-0.498,0.375,0.248
1,1,1,2,0,0,1.627,0.742,0.627,-0.258,0.393,0.067
1,1,1,2,0,1,-0.536,0.608,-1.536,-0.392,2.358,0.153
1,1,1,2,1,0,2.456,0.681,1.456,-0.319,2.119,0.102
1,1,1,2,1,1,2.418,0.665,1.418,-0.335,2.01,0.112
