"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
0,0,0.1,2,0,0,-0.004,1.852,-0.004,0.852,0,0.726
0,0,0.1,2,0,1,0.001,1.857,0.001,0.857,0,0.734
0,0,0.1,2,1,0,0.008,2.357,0.008,1.357,0,1.842
0,0,0.1,2,1,1,0.003,2.352,0.003,1.352,0,1.829
0,0,1,1,0,0,-0.006,0.608,-0.006,-0.392,0,0.154
0,0,1,1,0,1,0.006,0.601,0.006,-0.399,0,0.16
0,0,1,1,1,0,-1.371,0.422,-1.371,-0.578,1.879,0.334
0,0,1,1,1,1,-1.374,0.419,-1.374,-0.581,1.887,0.338
0,0,1,2,0,0,0.039,0.739,0.039,-0.261,0.002,0.068
0,0,1,2,0,1,0.106,0.748,0.106,-0.252,0.011,0.064
0,0,1,2,1,0,1.843,0.563,1.843,-0.437,3.397,0.191
0,0,1,2,1,1,-1.825,0.56,-1.825,-0.44,3.332,0.193
0,1,0.1,1,0,0,0.006,0.963,0.006,-0.037,0,0.001
0,1,0.1,1,0,1,0.001,0.963,0.001,-0.037,0,0.001
0,1,0.1,1,1,0,0.001,1.533,0.001,0.533,0,0.284
0,1,0.1,1,1,1,0.002,1.532,0.002,0.532,0,0.283
0,1,0.1,2,0,0,-0.009,1.859,-0.009,0.859,0,0.738
0,1,0.1,2,0,1,-0.001,1.851,-0.001,0.851,0,0.724
0,1,0.1,2,1,0,-0.022,2.364,-0.022,1.364,0,1.86
0,1,0.1,2,1,1,-0.008,2.359,-0.008,1.359,0,1.848
0,1,1,1,0,0,0.001,0.601,0.001,-0.399,0,0.159
0,1,1,1,0,1,-0.01,0.606,-0.01,-0.394,0,0.155
0,1,1,1,1,0,1.371,0.422,1.371,-0.578,1.88,0.334
0,1,1,1,1,1,1.375,0.415,1.375,-0.585,1.89,0.342
0,1,1,2,0,0,-0.067,0.742,-0.067,-0.258,0.004,0.067
