"TrueMean","Bias","BiasStrength","Hyperbole","ExtermityBias","FaB","BeliefMean","BeliefVar","BeliefMeanError","BeliefVarError","BeliefMeanMSE","BeliefVarMSE"
0,0,0.1,2,0,0,0.003,1.852,0.003,0.852,0,0.726
0,0,0.1,2,0,1,0.007,1.857,0.007,0.857,0,0.735
0,0,0.1,2,1,0,0.015,2.355,0.015,1.355,0,1.837
0,0,0.1,2,1,1,0.003,2.358,0.003,1.358,0,1.845
0,0,1,1,0,0,0.036,0.603,0.036,-0.397,0.001,0.158
0,0,1,1,0,1,-0.017,0.601,-0.017,-0.399,0,0.159
0,0,1,1,1,0,-1.369,0.425,-1.369,-0.575,1.875,0.331
0,0,1,1,1,1,-1.372,0.418,-1.372,-0.582,1.882,0.338
0,0,1,2,0,0,0.067,0.743,0.067,-0.257,0.005,0.066
0,0,1,2,0,1,-0.05,0.74,-0.05,-0.26,0.003,0.068
0,0,1,2,1,0,1.835,0.561,1.835,-0.439,3.367,0.192
0,0,1,2,1,1,-1.844,0.564,-1.844,-0.436,3.401,0.19
0,1,0.1,1,0,0,-0.001,0.964,-0.001,-0.036,0,0.001
0,1,0.1,1,0,1,0.006,0.968,0.006,-0.032,0,0.001
0,1,0.1,1,1,0,-0.005,1.533,-0.005,0.533,0,0.284
0,1,0.1,1,1,1,0.009,1.533,0.009,0.533,0,0.284
0,1,0.1,2,0,0,0.002,1.849,0.002,0.849,0,0.722
0,1,0.1,2,0,1,-0.009,1.856,-0.009,0.856,0,0.733
0,1,0.1,2,1,0,-0.02,2.36,-0.02,1.36,0,1.849
0,1,0.1,2,1,1,-0.002,2.351,-0.002,1.351,0,1.826
0,1,1,1,0,0,0.013,0.601,0.013,-0.399,0,0.159
0,1,1,1,0,1,-0.004,0.603,-0.004,-0.397,0,0.158
0,1,1,1,1,0,1.373,0.422,1.373,-0.578,1.886,0.334
0,1,1,1,1,1,1.372,0.418,1.372,-0.582,1.881,0.338
0,1,1,2,0,0,0.217,0.744,0.217,-0.256,0.047,0.065
0,1,1,2,0,1,-0.074,0.741,-0.074,-0.259,0.005,0.067
0,1,1,2,1,0,1.824,0.559,1.824,-0.441,3.327,0.195
0,1,1,2,1,1,1.839,0.559,1.839,-0.441,3.381,0.194
1,-1,0.1,1,0,0,1.008,0.969,0.008,-0.031,0,0.001
1,-1,0.1,1,0,1,0.34,1.091,-0.66,0.091,0.436,0.008
